user_id,company_name,signup_date,plan,monthly_fee,customer_status,last_login,total_revenue_generated,ticket_id,issue_type,priority,submission_date,resolution_date,ticket_status,feedback_score,ticket_resolution_time
1188,Warren Group,2023-03-31,Enterprise,199,Active,2024-10-07,199,585,Other,Low,2025-01-25,2025-02-15,Resolved,4.0,21.0
1188,Warren Group,2023-03-31,Enterprise,199,Active,2024-10-07,199,699,Feature Request,High,2024-12-19,2025-01-09,Resolved,3.0,21.0
1189,Craig and Sons,2024-05-05,Enterprise,199,Canceled,2024-08-13,597,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1190,Schmitt-Knight,2023-07-25,Professional,97,Canceled,2024-03-20,291,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1191,"Bauer, Ford and Cruz",2023-07-03,Enterprise,199,Canceled,2024-01-02,2388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1192,Vaughn-Smith,2024-07-20,Enterprise,199,Active,2025-01-05,2587,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1193,"Gross, Hicks and Harrington",2023-04-23,Starter,47,Active,2024-12-06,47,34,Login Issues,Low,2024-02-10,2024-02-13,Resolved,5.0,3.0
1194,Moss-Spencer,2023-03-17,Starter,47,Active,2023-06-22,329,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1195,"Francis, Stewart and Graves",2024-03-08,Starter,47,Active,2024-12-01,94,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1196,Hunt-Glenn,2024-07-26,Starter,47,Active,2024-11-17,799,836,Feature Request,High,2024-03-03,,Open,0.0,0.0
1197,"Johnson, Cook and Carr",2023-11-21,Professional,97,Canceled,2024-11-13,776,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1198,Warren LLC,2024-06-05,Starter,47,Canceled,2025-01-14,188,837,Other,Medium,2024-04-01,2024-04-28,Resolved,4.0,27.0
1199,Jimenez and Sons,2024-05-09,Starter,47,Canceled,2024-05-10,423,282,Feature Request,Low,2024-03-14,2024-03-25,Resolved,2.0,11.0
1199,Jimenez and Sons,2024-05-09,Starter,47,Canceled,2024-05-10,423,869,Billing Query,Medium,2024-12-29,2025-01-17,Resolved,2.0,19.0
1200,Moss-Moore,2023-05-09,Enterprise,199,Active,2024-11-14,796,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1201,Wilkinson Ltd,2023-06-21,Enterprise,199,Active,2023-09-24,3184,315,Technical Issue,Medium,2024-08-16,2024-08-25,Resolved,2.0,9.0
1202,Griffin PLC,2024-10-13,Professional,97,Active,2024-11-21,2328,445,Technical Issue,Medium,2024-07-13,2024-08-02,In Progress,0.0,20.0
1203,Hall-Benson,2024-06-30,Starter,47,Active,2024-08-11,517,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1204,Miller-Elliott,2023-07-11,Enterprise,199,Active,2024-01-27,4577,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1205,"Lee, Castro and Anderson",2023-12-12,Starter,47,Active,2024-02-16,141,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1206,Houston-Oneill,2023-09-19,Starter,47,Active,2024-01-28,47,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1207,"Zamora, Cole and Clark",2023-03-25,Professional,97,Canceled,2024-09-22,679,873,Billing Query,Medium,2024-08-03,,Open,0.0,0.0
1208,Love-Anderson,2024-01-09,Starter,47,Canceled,2024-02-15,470,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1209,Wallace-Gibson,2023-09-20,Professional,97,Canceled,2023-10-14,970,365,Login Issues,Medium,2024-05-09,,Open,0.0,0.0
1210,Bean-Watson,2023-05-26,Starter,47,Active,2023-10-01,987,174,Technical Issue,High,2024-11-20,,Open,0.0,0.0
1211,"Thornton, Smith and Holt",2023-07-15,Starter,47,Active,2023-12-14,705,977,Technical Issue,High,2025-01-06,,Open,0.0,0.0
1212,Keith LLC,2023-08-07,Enterprise,199,Canceled,2024-09-27,796,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1213,Hartman LLC,2024-01-19,Professional,97,Active,2024-04-25,1843,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1214,Brown-Gutierrez,2024-04-24,Enterprise,199,Active,2024-06-19,2786,541,Billing Query,Low,2024-04-01,,Open,0.0,0.0
1214,Brown-Gutierrez,2024-04-24,Enterprise,199,Active,2024-06-19,2786,673,Feature Request,Medium,2024-02-29,2024-03-27,In Progress,0.0,27.0
1215,Vazquez-Mason,2023-08-01,Professional,97,Canceled,2024-02-08,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1216,Stephenson-Woods,2023-10-13,Enterprise,199,Active,2024-07-21,2786,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1217,"Lee, Morales and West",2023-08-01,Starter,47,Active,2024-08-31,1081,513,Other,Low,2024-12-14,,Open,0.0,0.0
1217,"Lee, Morales and West",2023-08-01,Starter,47,Active,2024-08-31,1081,670,Billing Query,High,2024-08-26,2024-09-02,Resolved,4.0,7.0
1218,Brown-Davenport,2024-02-16,Professional,97,Canceled,2024-02-29,873,560,Login Issues,High,2024-10-18,,Open,0.0,0.0
1219,Henry-Hall,2023-10-23,Starter,47,Canceled,2024-04-06,329,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1220,"Lewis, Herrera and Rojas",2024-10-23,Professional,97,Active,2024-11-29,679,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1221,Cannon Group,2023-12-15,Starter,47,Active,2024-03-15,799,317,Technical Issue,Medium,2024-04-30,2024-05-25,Resolved,1.0,25.0
1222,"Bates, Howard and Johnson",2024-07-28,Professional,97,Active,2024-12-07,2134,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1223,Rose-Bailey,2024-04-01,Starter,47,Active,2024-05-26,987,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1224,Nichols and Sons,2023-11-01,Enterprise,199,Active,2024-09-12,1592,379,Billing Query,Medium,2024-08-24,2024-09-09,In Progress,0.0,16.0
1225,"Wilcox, Gonzalez and Jones",2024-11-24,Professional,97,Canceled,2024-11-27,194,546,Other,Low,2024-05-16,,Open,0.0,0.0
1226,Myers Ltd,2024-02-27,Starter,47,Canceled,2024-10-29,94,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1227,Edwards LLC,2023-10-20,Enterprise,199,Active,2024-07-13,597,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1228,Mendoza LLC,2023-04-09,Enterprise,199,Active,2023-10-17,4577,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1229,Daniel Group,2023-06-10,Starter,47,Active,2024-12-11,846,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1230,Perez and Sons,2023-06-24,Starter,47,Canceled,2024-04-12,235,74,Other,High,2024-09-13,,Open,0.0,0.0
1230,Perez and Sons,2023-06-24,Starter,47,Canceled,2024-04-12,235,752,Login Issues,Low,2025-01-12,,Open,0.0,0.0
1230,Perez and Sons,2023-06-24,Starter,47,Canceled,2024-04-12,235,898,Feature Request,High,2024-05-21,2024-06-02,In Progress,0.0,12.0
1231,"Hinton, Horn and Copeland",2023-04-27,Professional,97,Canceled,2024-03-20,1067,539,Other,Medium,2024-10-22,,Open,0.0,0.0
1232,Mccoy-Rogers,2024-04-05,Professional,97,Canceled,2024-05-14,388,361,Other,Low,2024-03-22,,Open,0.0,0.0
1233,"Campbell, Wagner and Davis",2024-07-29,Starter,47,Canceled,2024-09-04,329,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1234,Brown-Wright,2023-02-16,Professional,97,Active,2024-06-01,2134,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1235,Chan-Hernandez,2024-03-11,Enterprise,199,Active,2024-07-01,1990,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1236,Miller-Vazquez,2023-04-01,Starter,47,Active,2023-09-02,611,595,Feature Request,Low,2024-12-20,,Open,0.0,0.0
1237,Warner Ltd,2023-06-25,Starter,47,Canceled,2023-08-10,141,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1238,Gibbs-Long,2024-05-09,Starter,47,Active,2025-01-12,1081,356,Technical Issue,Low,2024-06-29,2024-07-04,Resolved,2.0,5.0
1239,Osborn-Horne,2023-04-12,Starter,47,Canceled,2023-08-06,470,947,Other,Medium,2024-11-26,2024-12-16,In Progress,0.0,20.0
1240,"Jones, Cochran and Hammond",2024-08-01,Starter,47,Canceled,2024-12-08,423,320,Feature Request,Medium,2024-05-16,2024-05-18,Resolved,3.0,2.0
1241,Fry LLC,2023-02-05,Professional,97,Canceled,2023-04-27,388,840,Technical Issue,High,2024-07-19,2024-08-17,In Progress,0.0,29.0
1242,Vasquez Ltd,2023-05-23,Professional,97,Canceled,2023-06-20,582,7,Feature Request,High,2024-03-27,,Open,0.0,0.0
1242,Vasquez Ltd,2023-05-23,Professional,97,Canceled,2023-06-20,582,212,Login Issues,Low,2025-01-21,2025-02-12,Resolved,4.0,22.0
1243,Benitez-Ford,2024-06-10,Starter,47,Active,2025-01-14,188,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1244,Davis and Sons,2024-07-10,Professional,97,Active,2024-09-29,2134,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1245,"Fischer, Ayala and Miller",2024-09-26,Professional,97,Canceled,2024-10-18,776,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1246,Smith and Sons,2024-07-13,Professional,97,Canceled,2024-08-28,679,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1247,"Brooks, Little and Brady",2024-04-12,Professional,97,Active,2024-07-19,776,876,Billing Query,High,2024-02-22,2024-03-21,Resolved,5.0,28.0
1248,"Greene, Weaver and Allen",2025-01-23,Starter,47,Canceled,2025-02-01,564,159,Feature Request,Low,2025-01-06,,Open,0.0,0.0
1249,Elliott LLC,2023-07-24,Enterprise,199,Canceled,2024-09-28,1194,479,Billing Query,Low,2025-01-13,2025-02-12,Resolved,5.0,30.0
1250,Bauer LLC,2024-11-07,Professional,97,Canceled,2024-12-02,485,274,Billing Query,Medium,2024-04-19,,Open,0.0,0.0
1251,"Woods, Brown and Patterson",2024-11-10,Starter,47,Active,2024-12-17,752,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1252,James LLC,2023-06-22,Starter,47,Canceled,2024-04-28,235,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1253,Cabrera Inc,2024-04-05,Professional,97,Active,2024-12-23,1649,172,Technical Issue,Medium,2024-10-12,2024-11-02,In Progress,0.0,21.0
1253,Cabrera Inc,2024-04-05,Professional,97,Active,2024-12-23,1649,574,Technical Issue,High,2024-11-24,2024-11-30,Resolved,2.0,6.0
1254,Gutierrez PLC,2023-12-24,Starter,47,Canceled,2024-01-25,470,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1255,Jones-Rios,2023-07-15,Professional,97,Canceled,2024-06-15,97,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1256,"Caldwell, Patterson and Richardson",2023-07-25,Enterprise,199,Canceled,2024-02-12,597,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1257,Smith PLC,2024-01-28,Enterprise,199,Active,2024-04-05,3184,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1258,Rodriguez-Osborne,2023-06-10,Starter,47,Canceled,2023-12-23,282,396,Login Issues,High,2024-10-14,2024-11-08,In Progress,0.0,25.0
1259,"Clark, Atkins and Moore",2024-10-27,Professional,97,Active,2025-01-24,2134,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1260,Thomas Group,2024-04-23,Enterprise,199,Canceled,2024-12-27,1393,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1261,Myers-Summers,2024-10-09,Professional,97,Active,2024-12-07,582,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1262,Jones Group,2024-11-23,Enterprise,199,Canceled,2025-01-07,2388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1263,"Walters, Hart and Fritz",2023-12-20,Professional,97,Active,2024-10-23,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1264,Parker-Morris,2024-08-28,Professional,97,Active,2024-12-30,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1265,"Wilson, Conner and Orozco",2023-02-21,Enterprise,199,Active,2023-05-22,199,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1266,Thomas Group,2024-06-07,Professional,97,Canceled,2024-12-04,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1267,Baker Group,2024-05-04,Enterprise,199,Active,2024-09-23,995,924,Other,Medium,2024-08-09,2024-08-25,In Progress,0.0,16.0
1268,Fernandez-Cruz,2023-08-11,Professional,97,Active,2024-04-12,388,708,Technical Issue,Low,2025-01-13,2025-02-07,In Progress,0.0,25.0
1269,Daniels PLC,2023-05-03,Professional,97,Canceled,2023-10-09,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1270,Willis-Ross,2023-06-07,Enterprise,199,Canceled,2024-01-20,1990,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1271,"Hinton, Armstrong and Rogers",2023-03-01,Starter,47,Active,2024-01-09,376,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1272,"Griffin, Ross and Nichols",2024-06-28,Professional,97,Active,2025-01-31,582,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1273,"Brewer, Levine and Stout",2023-10-22,Starter,47,Active,2024-08-14,705,944,Other,Low,2024-10-18,2024-11-09,Resolved,1.0,22.0
1274,Brewer-Bryan,2023-10-31,Professional,97,Active,2024-02-08,679,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1275,Aguirre-Reeves,2024-02-14,Professional,97,Active,2024-08-22,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1276,Warren-Edwards,2023-03-30,Starter,47,Canceled,2024-08-30,141,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1277,"Day, Mcdowell and Mitchell",2023-10-16,Enterprise,199,Canceled,2024-05-20,1791,810,Billing Query,High,2024-10-02,2024-10-24,In Progress,0.0,22.0
1278,Clark-Hernandez,2024-09-01,Enterprise,199,Active,2025-01-31,398,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1279,"Fuller, Rivera and Richardson",2024-09-29,Enterprise,199,Active,2024-10-21,3184,292,Billing Query,Low,2025-01-29,2025-02-13,In Progress,0.0,15.0
1280,Dennis Group,2023-06-07,Professional,97,Active,2024-06-08,1261,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1281,Ferguson Group,2023-04-05,Enterprise,199,Active,2023-10-04,4378,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1282,Norris LLC,2023-02-25,Starter,47,Canceled,2024-12-03,376,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1283,Miller Ltd,2024-03-13,Professional,97,Canceled,2024-08-30,1164,475,Feature Request,High,2024-10-30,2024-11-17,In Progress,0.0,18.0
1284,Thompson-Rhodes,2024-07-17,Professional,97,Active,2024-11-13,970,466,Feature Request,High,2024-12-21,2025-01-20,In Progress,0.0,30.0
1285,Henry LLC,2023-05-22,Professional,97,Active,2023-11-15,1455,93,Technical Issue,Medium,2024-05-20,2024-06-05,Resolved,3.0,16.0
1286,Ayala Group,2024-06-13,Enterprise,199,Active,2024-12-30,3184,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1287,"Williams, Johnson and Sanchez",2024-11-12,Enterprise,199,Active,2025-01-27,796,131,Technical Issue,Medium,2024-12-06,2025-01-05,Resolved,2.0,30.0
1287,"Williams, Johnson and Sanchez",2024-11-12,Enterprise,199,Active,2025-01-27,796,431,Technical Issue,High,2024-04-19,2024-04-27,Resolved,2.0,8.0
1287,"Williams, Johnson and Sanchez",2024-11-12,Enterprise,199,Active,2025-01-27,796,833,Other,Medium,2025-01-12,2025-01-27,In Progress,0.0,15.0
1288,Mcdowell-Roberson,2024-07-17,Professional,97,Canceled,2024-07-23,873,82,Feature Request,Medium,2024-10-28,2024-11-14,Resolved,1.0,17.0
1289,"Miller, Davis and Waller",2024-07-09,Professional,97,Active,2024-07-11,2134,640,Feature Request,Medium,2024-02-29,2024-03-19,In Progress,0.0,19.0
1290,Hensley Ltd,2024-10-12,Professional,97,Active,2025-01-06,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1291,"Salinas, Williams and Moody",2025-01-08,Starter,47,Canceled,2025-01-22,423,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1292,Oliver-Jones,2023-07-08,Starter,47,Canceled,2024-01-21,376,285,Billing Query,Low,2024-05-11,,Open,0.0,0.0
1293,"Nelson, Ferguson and Jones",2023-02-14,Professional,97,Canceled,2023-02-26,1067,511,Technical Issue,Medium,2024-02-04,,Open,0.0,0.0
1294,"Harmon, Hernandez and Mendoza",2023-04-09,Starter,47,Canceled,2023-06-29,470,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1295,"Ruiz, Robinson and Roberts",2023-06-10,Starter,47,Canceled,2023-12-28,329,887,Other,High,2024-04-09,2024-05-03,In Progress,0.0,24.0
1296,Edwards-Ross,2023-02-27,Starter,47,Canceled,2024-01-29,423,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1297,Stevens Inc,2023-12-23,Professional,97,Active,2024-09-26,2037,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1298,"Oneill, Morris and Smith",2023-03-27,Enterprise,199,Active,2024-07-11,4577,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1299,"Li, Wilson and Torres",2024-04-28,Enterprise,199,Active,2024-07-25,2587,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1300,Frost-Reese,2024-11-03,Professional,97,Active,2024-12-11,679,860,Feature Request,Medium,2024-08-29,2024-09-06,Resolved,2.0,8.0
1301,Garner LLC,2024-04-06,Starter,47,Active,2024-08-01,376,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1302,Garner and Sons,2023-04-17,Starter,47,Canceled,2024-08-30,517,962,Feature Request,Medium,2024-03-03,2024-04-02,In Progress,0.0,30.0
1303,"Woods, Hughes and Lucas",2024-12-20,Professional,97,Active,2025-01-15,970,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1304,"Harrington, Wilson and Murphy",2024-02-23,Professional,97,Active,2024-04-08,970,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1305,Crane-Caldwell,2024-04-22,Enterprise,199,Canceled,2024-06-05,2388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1306,Larsen-Campbell,2024-07-29,Professional,97,Canceled,2024-11-04,582,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1307,"Fischer, Chavez and Cruz",2023-06-05,Enterprise,199,Canceled,2024-12-05,1592,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1308,"Sullivan, Morris and Yates",2024-01-05,Starter,47,Canceled,2024-06-16,423,439,Login Issues,Low,2024-12-04,2024-12-09,In Progress,0.0,5.0
1309,"Jackson, Ramirez and Gould",2024-09-02,Starter,47,Active,2025-01-25,705,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1310,"Bell, Frost and Anderson",2023-12-30,Starter,47,Active,2024-01-13,611,38,Feature Request,High,2024-08-29,2024-09-27,Resolved,5.0,29.0
1311,"Browning, Smith and Ware",2024-05-04,Enterprise,199,Active,2025-01-25,4776,271,Technical Issue,Medium,2024-09-04,2024-09-23,Resolved,5.0,19.0
1312,Hester-Faulkner,2024-08-27,Starter,47,Active,2024-09-19,611,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1313,Miranda Ltd,2024-11-02,Enterprise,199,Active,2024-11-23,3781,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1314,Cobb LLC,2024-03-25,Professional,97,Canceled,2024-11-06,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1315,"Mccoy, Jackson and Johnson",2023-04-02,Enterprise,199,Active,2025-01-26,4776,392,Login Issues,Medium,2024-07-10,,Open,0.0,0.0
1315,"Mccoy, Jackson and Johnson",2023-04-02,Enterprise,199,Active,2025-01-26,4776,621,Billing Query,Medium,2024-06-13,2024-06-25,Resolved,4.0,12.0
1316,Bennett-Rogers,2024-08-23,Enterprise,199,Canceled,2024-08-29,1194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1317,Fisher Ltd,2023-05-07,Enterprise,199,Canceled,2024-01-30,1393,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1318,Stokes-Green,2024-10-25,Professional,97,Canceled,2024-12-13,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1319,"Hernandez, Faulkner and Greer",2025-01-27,Enterprise,199,Canceled,2025-01-30,1592,922,Feature Request,Medium,2024-08-10,2024-08-15,In Progress,0.0,5.0
1320,Johnson-Wilson,2024-11-30,Enterprise,199,Active,2025-01-07,2985,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1321,"Mcmahon, Bush and Pace",2024-12-05,Enterprise,199,Active,2025-01-14,3582,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1322,Huffman-Anderson,2023-04-15,Enterprise,199,Active,2024-07-23,2786,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1323,Wagner-Brown,2023-03-13,Starter,47,Canceled,2024-12-07,235,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1324,Bowers-Craig,2023-02-13,Starter,47,Canceled,2023-04-20,329,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1325,"Hardy, Hancock and Dunn",2024-01-23,Starter,47,Active,2024-06-29,94,267,Billing Query,Low,2024-03-07,2024-04-01,Resolved,3.0,25.0
1326,Stewart Ltd,2025-01-05,Starter,47,Canceled,2025-01-16,188,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1327,King Group,2023-12-12,Starter,47,Active,2024-08-27,564,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1328,Hopkins LLC,2023-12-14,Professional,97,Canceled,2024-04-07,776,228,Other,Medium,2024-03-10,2024-03-11,In Progress,0.0,1.0
1329,Morrison Group,2024-09-19,Professional,97,Canceled,2024-11-02,388,741,Feature Request,Medium,2024-08-21,,Open,0.0,0.0
1330,Fernandez LLC,2023-09-27,Professional,97,Canceled,2023-12-07,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
